FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,INTER_TFR,CONTRIBTNS,INC_INVEST,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,YEAR,Year,Income_by_year
106331226,PACIFIC GROVE HOSPITAL,2021-01-01,2021-12-31,365,Audited,Excl. Ind. Audit Adj.,Riverside,12,1111,Investor,Psychiatric,Comparable,,909-275-8400,5900 BROCKTON AVE,RIVERSIDE,92506,PAUL ANDERSON,INTERIM CEO,WWW.PACIFICGROVEHOSPITAL.COM,VISTA BEHAVIORAL HEALTH,KEN BROWN,HOSPITAL MANAGEMENT SERVICES,,05-4130,,HSP34130F,68,68,57,4849.0,5804.0,473.0,4186.0,98.0,3315.0,1880.0,,1.0,20606,427.0,584.0,88.0,700.0,12.0,480.0,269.0,,1.0,2561,,68.0,,,,,,20606.0,,,,,,2561.0,,,,,83.0,83.0,8.0,8.0,,,,293.0,684.0,,,,643.0,531.0,,6.0,2157.0,,,,,,,,,,,,,49976484,30539046.0,,19437438,5765.0,16147716,3295487.0,179810.0,,,3475297.0,47630318,2346166.0,,11201534.0,13407652.0,1092664.0,9675171.0,226387.0,7664485.0,4360115.0,,2310.0,47630318.0,318696.0,743986.0,,,,699391.0,577568.0,,6525.0,2346166.0,6815590.0,7742948.0,695817.0,6158209.0,,144165.0,5067504.0,2564673.0,669832.0,13920.0,,666388.0,,,,4675890.0,6214700.0,211567.0,2967363.0,56557.0,3094933.0,2212148.0,,4280.0,,,,,5872416.0,817853.0,,,,,,2648829.0,1222210.0,4662825.0,923583.0,7629440.0,2484729.0,1113463.0,664677.0,630834.0,2005620.0,625814.0,221270.0,177353.0,,594516.0,14486693.0,,8393623.0,1975364.0,,,24855680.0,9247235.0,,145818.0,15462627.0,24855680.0,602.0,6244304.0,-2086256.0,5020000.0,841858.0,11739370.0,3345747.0,,,,243822.0,98004.0,10175877.0,8438056.0,139.0,57.0,236941.0,53964.0,290905.0,9.0,,26942.0,40320.0,48316.0,21742.0,46826.0,33205.0,16996.0,,2594.0,,125703.0,17994.0,,,43586.0,25740.0,23918.0,158614.0,21462.0,,,52308.0,30984.0,27537.0,2021,2021,2797901180.0
106190696,PACIFICA HOSPITAL OF THE VALLEY,2021-01-01,2021-12-31,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,907,Investor,General,Comparable,,818-767-3310,9449 SAN FERNANDO ROAD,SUN VALLEY,91352,DEBORAH MARTIN,CEO,,PACIFICA OF THE VALLEY CORPORATION,KEVIN SEELEY,"STEVE CLARK & ASSOCIATES, INC.",,05-0378,HSC30378H,ZZT30378H,231,231,151,4236.0,1931.0,20103.0,22167.0,,398.0,830.0,96.0,620.0,50381,569.0,228.0,2152.0,1320.0,,28.0,63.0,20.0,106.0,4486,79.0,54.0,,,98.0,,12171.0,12252.0,,,25958.0,,2421.0,1937.0,,,128.0,,59.8,59.8,11.2,5.6,,,,1577.0,478.0,965.0,6553.0,,280.0,403.0,58.0,695.0,11009.0,9741.0,,,1162.0,,2.0,8861.0,4413.0,127.0,106.0,,,174182738,80568669.0,,93614069,9137707.0,116849622,-14097846.0,642845.0,,,-13455001.0,102826994,16623182.0,54732562.0,16568814.0,6908436.0,51265970.0,63383482.0,,667680.0,1127283.0,271545.0,2192878.0,142386088.0,6461793.0,2264947.0,1825291.0,16964840.0,,728518.0,928923.0,143160.0,2479178.0,31796650.0,18710958.0,1095819.0,22881341.0,38061747.0,-7887411.0,,835454.0,1230389.0,3471457.0,1183147.0,,985768.0,,,,4319649.0,8077564.0,33341660.0,46273804.0,,560744.0,825817.0,,214831.0,,,95128.0,,24119613.0,3863865.0,14711869.0,,,,,11872154.0,4177941.0,46318621.0,11785559.0,36494323.0,16959461.0,4443239.0,5654032.0,7647562.0,5866098.0,1917151.0,1157288.0,1274225.0,6657788.0,28778455.0,61468755.0,,15164213.0,5129547.0,2800782.0,,84563297.0,58637683.0,,62632069.0,-36706455.0,84563297.0,4934194.0,109384369.0,-68110667.0,20407026.0,20427837.0,44730548.0,29566335.0,,,63730017.0,63730017.0,1097948.0,,,429.0,156.0,831423.0,79631.0,911054.0,96.0,,56489.0,216386.0,155217.0,123709.0,45524.0,106862.0,94359.0,14613.0,,18264.0,317568.0,49943.0,154397.0,,166153.0,63194.0,80168.0,349860.0,52499.0,167769.0,,183979.0,70247.0,86700.0,2021,2021,2797901180.0
106196405,PALMDALE REGIONAL MEDICAL CENTER,2021-01-01,2021-12-31,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,901,Investor,General,Comparable,,661-382-5000,38600 MEDICAL CENTER DRIVE,PALMDALE,93551,BRAD NEET,INTERIM CEO,WWW.PALMDALEREGIONALHOSPITAL.COM,"UNIVERSAL HEALTH SERVICES, INC.",KEVIN SEELEY,"STEVE CLARK & ASSOCIATES, INC.",,05-0204,,HSP30204G,184,184,124,12506.0,9061.0,4476.0,10232.0,,1853.0,6458.0,33.0,452.0,45071,1711.0,1571.0,598.0,2033.0,,354.0,1216.0,7.0,185.0,7675,157.0,,,27.0,,,39274.0,,,5797.0,,,7266.0,,,409.0,,,67.1,67.1,5.9,5.9,25.0,169.0,106.0,5810.0,5495.0,6614.0,31653.0,,3345.0,10258.0,240.0,6063.0,69478.0,58076.0,7822.0,,7296.0,,7.0,207965.0,245075.0,1987.0,2724.0,89.0,18.0,1925201664,1706917675.0,,218283989,2684171.0,225355252,-4387092.0,172269.0,,,-4214823.0,395644739,346153852.0,1183403073.0,266399756.0,224893273.0,103325528.0,257771145.0,,42233139.0,169435772.0,623500.0,9540842.0,1074222955.0,97563958.0,106623124.0,65123891.0,311716890.0,,43747180.0,206304700.0,758925.0,19140041.0,850978709.0,322330829.0,290834645.0,143650589.0,517664761.0,,,72102245.0,324738166.0,14997634.0,1653007.0,,18945799.0,,,,38822753.0,38129661.0,23500005.0,47346644.0,,13216079.0,49391379.0,,7877468.0,,,172269.0,,49018026.0,17714045.0,57246869.0,,,,,22160010.0,4287607.0,55199975.0,19728720.0,71076533.0,15874920.0,7566202.0,16383377.0,35543891.0,18512507.0,13914996.0,1245192.0,4196072.0,,41041562.0,45680898.0,,162080080.0,9334499.0,,26165535.0,243261012.0,33730717.0,,197924709.0,11605586.0,243261012.0,,107778359.0,-70226993.0,216186394.0,94974151.0,315777566.0,153697486.0,,,,205084679.0,7159970.0,,205084679.0,663.0,328.0,1308847.0,159364.0,1468211.0,301.0,,79889.0,337168.0,467762.0,886.0,131319.0,113687.0,88782.0,,81562.0,7792.0,510458.0,178063.0,319233.0,,202830.0,32603.0,65660.0,565587.0,197204.0,363634.0,,226779.0,37045.0,77962.0,2021,2021,2797901180.0
106370759,PARADISE VALLEY HOSPITAL,2021-01-01,2021-12-31,365,Audited,Incl. Ind. Audit Adj.,San Diego,14,1420,Investor,General,Comparable,,619-470-4280,2400 EAST 4TH STREET,NATIONAL CITY,91950,NEERAV JADEJA,CEO,WWW.PARADISEVALLEYHOSPITAL.ORG,PRIME HEALTHCARE SERVICES,JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,,05-0024,HSC30024G,,291,291,125,9003.0,4281.0,20445.0,6125.0,40.0,3621.0,968.0,,419.0,44902,1199.0,666.0,2644.0,1203.0,3.0,685.0,107.0,,48.0,6555,166.0,103.0,,22.0,,,17472.0,25133.0,,2297.0,,,4033.0,2358.0,,164.0,,,42.3,42.3,6.9,6.9,35.0,281.0,166.0,5986.0,3565.0,4354.0,14755.0,986.0,4317.0,1767.0,,2045.0,37775.0,22645.0,1738.0,,18384.0,,5.0,90917.0,75002.0,446.0,503.0,99.0,61.0,411267381,270492481.0,,140774900,5862897.0,140440447,6197350.0,6575778.0,3646056.0,,9127072.0,155242774,54783683.0,201240924.0,72775300.0,40678709.0,93050640.0,48006973.0,196343.0,38470560.0,8177689.0,,6480292.0,307836506.0,23770618.0,11421498.0,9886635.0,33389957.0,2240899.0,12203968.0,4337745.0,,6179555.0,103430875.0,66704450.0,39678785.0,69294613.0,40013802.0,-5046425.0,2285499.0,33931510.0,10935241.0,3033268.0,706028.0,,8955710.0,,,,29841468.0,12421422.0,36507540.0,42858647.0,151743.0,16743018.0,1580193.0,,670869.0,,,,,30650066.0,7142098.0,20944162.0,,,,,21625461.0,4086492.0,48328209.0,7663959.0,53402611.0,16401380.0,1828092.0,30001907.0,12175302.0,12347783.0,2834082.0,2123468.0,948365.0,2733086.0,5644371.0,80563633.0,,30895426.0,5319317.0,81693.0,,116860069.0,94630461.0,310881.0,1898783.0,20019944.0,116860069.0,2735807.0,69526970.0,-51232024.0,18653812.0,31322551.0,66999137.0,36103711.0,,26753885.0,,26753885.0,24855102.0,12535112.0,5560098.0,785.0,253.0,1548280.0,116446.0,1664726.0,167.0,,136250.0,496525.0,378479.0,39743.0,79949.0,186273.0,149765.0,49351.0,28618.0,3327.0,541407.0,98709.0,255297.0,,328284.0,88712.0,235871.0,582077.0,106099.0,279994.0,,352775.0,95612.0,248169.0,2021,2021,2797901180.0
106454013,PATIENTS' HOSPITAL OF REDDING,2021-01-01,2021-12-31,365,Audited,Excl. Ind. Audit Adj.,Shasta,1,209,Investor,Specialty,Comparable,,530-225-8700,2900 EUREKA WAY,REDDING,96001,SHARI LEJSEK,ADMINISTRATOR,WWW.PATIENTSHOSPITAL.COM,DR. JAMES D. TATE,AVIE HEILGEIST,HEALTHCARE CONSULTING,,05-0697,,HSP30697F,10,10,10,93.0,,,12.0,,60.0,91.0,,25.0,281,42.0,,,6.0,,31.0,47.0,,25.0,151,10.0,,,,,,281.0,,,,,,151.0,,,,,,7.7,7.7,1.9,1.9,,,,460.0,,,120.0,,219.0,572.0,,55.0,1426.0,,,,911.0,,2.0,36693.0,94760.0,151.0,515.0,,,20137426,16172761.0,,3964665,1786084.0,5926584,-175835.0,135.0,,,-175700.0,622180,,19515246.0,1758993.0,,,219407.0,,1316661.0,2103840.0,,1138160.0,6537061.0,5645567.0,,,540261.0,,986580.0,5429965.0,,997992.0,13600365.0,5601927.0,,,695373.0,,,1813160.0,6141915.0,113174.0,440.0,,1806772.0,,,,1802633.0,,,64295.0,,490081.0,1391890.0,,215766.0,,,135.0,,1308631.0,,1885098.0,,,,,1109618.0,496314.0,820164.0,306759.0,2483128.0,980689.0,,,1253513.0,548572.0,219006.0,39186.0,68077.0,39581.0,294832.0,1943948.0,,664466.0,,,,2608414.0,2535194.0,,507715.0,-434495.0,2608414.0,286916.0,1673961.0,-1391114.0,3406142.0,1472459.0,5078725.0,4414259.0,,,,655409.0,147694.0,,,43.0,14.0,78122.0,12318.0,90440.0,18.0,,20965.0,8628.0,20197.0,3415.0,5305.0,7758.0,11854.0,,,,26447.0,,11195.0,,21025.0,5894.0,13561.0,30355.0,,13414.0,,24094.0,6895.0,15682.0,2021,2021,2797901180.0
106190243,PIH HOSPITAL - DOWNEY,2020-10-01,2021-09-30,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,921,Non-Profit,General,Comparable,,562-904-5000,11500 BROOKSHIRE AVE,DOWNEY,90241,JIM WEST,CEO,WWW.PIHHEALTH.ORG,PIH HEALTH,DAISY HUEZO,PIH HEALTH HOSPITAL,,05-0393,HSC30393F,ZZT30393F,199,156,94,6570.0,11713.0,3048.0,6635.0,,163.0,4691.0,153.0,480.0,33453,1735.0,2913.0,766.0,1937.0,,38.0,1359.0,48.0,155.0,8951,199.0,,,,,,33453.0,,,,,,8951.0,,,,,,46.1,58.8,3.7,3.7,,,,6530.0,13217.0,3779.0,23716.0,,795.0,18804.0,169.0,2633.0,69643.0,46363.0,,,29408.0,,16.0,141849.0,125166.0,1343.0,1730.0,,,1159721427,982112048.0,,177609379,8104869.0,194384567,-8670319.0,358859.0,24762.0,,-8336222.0,230384403,172267255.0,757069769.0,140751314.0,257931248.0,68006615.0,148103430.0,,3643658.0,109181734.0,5348224.0,10333359.0,743299582.0,46123397.0,87326032.0,24759621.0,131601051.0,,3493245.0,108450979.0,2148177.0,12519343.0,416421845.0,157403202.0,300420656.0,74056131.0,244511775.0,,,6062426.0,167167900.0,5768007.0,6952266.0,,19769685.0,,,,28716605.0,44753189.0,18662659.0,35157202.0,,1027155.0,48176896.0,544135.0,571538.0,,,,,46344097.0,19526840.0,60746010.0,,167822.0,9350.0,510112.0,25174523.0,5835116.0,26230414.0,9840283.0,81190782.0,27881641.0,14107094.0,5605166.0,26347350.0,10081369.0,6887382.0,1866046.0,1534121.0,4250782.0,14632834.0,46570336.0,,95083498.0,25993987.0,2068.0,,167649889.0,44882562.0,,210536773.0,-87769446.0,167649889.0,33503.0,82945075.0,-59543282.0,57638020.0,46181074.0,143474865.0,48391367.0,,,,211740892.0,1204119.0,,206655759.0,958.0,337.0,1797496.0,222732.0,2020228.0,434.0,20.0,154015.0,494212.0,459514.0,29454.0,184998.0,266412.0,136002.0,46072.0,26809.0,8.0,550799.0,186744.0,449233.0,48396.0,307531.0,127381.0,127412.0,634671.0,209779.0,502287.0,48854.0,343726.0,138347.0,142564.0,2020,2020,3221071110.0
106301297,PLACENTIA LINDA HOSPITAL,2021-01-01,2021-12-31,365,Audited,Excl. Ind. Audit Adj.,Orange,13,1011,Investor,General,Comparable,,714-993-2000,1301 N ROSE DRIVE,PLACENTIA,92870,BRYAN ROGERS,CEO,WWW.PLACENTIALINDA.COM,TENET HEALTHCARE CORPORATION,MARIBEL SOLLER,TENET HEALTHSYSTEM MEDICAL INC.,,05-0589,HSC30589H,,114,74,47,2518.0,3654.0,733.0,2286.0,,99.0,2578.0,9.0,109.0,11986,675.0,928.0,137.0,660.0,,35.0,750.0,5.0,37.0,3227,114.0,,,,,,11986.0,,,,,,3227.0,,,,,,28.8,44.4,3.7,3.7,,,,7937.0,7237.0,1092.0,10227.0,1.0,1231.0,17658.0,31.0,1618.0,47032.0,24792.0,978.0,,19122.0,,5.0,99210.0,260740.0,703.0,2370.0,,,1122745797,1011771541.0,,110974256,-2946714.0,99645013,8382529.0,571848.0,695161.0,,8259216.0,124578867,202290359.0,795876571.0,99273739.0,143207824.0,25106546.0,92911634.0,,5393432.0,109365693.0,742089.0,4034461.0,480035418.0,89004566.0,130591799.0,16336310.0,149318572.0,20874.0,17103182.0,222416342.0,626557.0,17292177.0,642710379.0,173471716.0,253836199.0,38739407.0,229416687.0,,20539.0,21239457.0,269227872.0,6556486.0,1480248.0,,17782930.0,,,,14806589.0,19963424.0,2591847.0,12813519.0,335.0,1390007.0,57147029.0,,2261506.0,,,,,9731314.0,8244040.0,34221247.0,,,,,14763065.0,8185704.0,15829928.0,8669715.0,29861973.0,11875931.0,1144601.0,2914364.0,15541886.0,18710083.0,9462234.0,1314687.0,1249100.0,20085.0,7550069.0,31949504.0,,34501775.0,197289.0,115576713.0,11435885.0,193661166.0,17374960.0,1890921.0,920255.0,173475030.0,193661166.0,,67969110.0,-46118107.0,75741382.0,30768494.0,113312688.0,78810913.0,,1406545.0,,1406545.0,486290.0,113312236.0,,327.0,142.0,595034.0,95273.0,690307.0,362.0,,46207.0,137558.0,224240.0,,62700.0,77188.0,32829.0,3938.0,8145.0,2229.0,160231.0,71181.0,204886.0,,80381.0,12639.0,65716.0,192056.0,81847.0,236505.0,,90108.0,14211.0,75580.0,2021,2021,2797901180.0
106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,2021-01-01,2021-12-31,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,917,Non-Profit,General,Comparable,,909-865-9500,1798 NORTH GAREY AVENUE,POMONA,91767,RICHARD E YOCHUM,CEO,WWW.PVHMC.ORG,POMONA VALLEY HOSPITAL MEDICAL CENTER,MATT BEYMER,"TOYON ASSOCIATES, INC.",2.0,05-0231,HSC30231F,,412,412,269,11748.0,15256.0,20316.0,24966.0,,4918.0,16719.0,431.0,634.0,94988,2440.0,3380.0,4148.0,4642.0,,780.0,3693.0,88.0,162.0,19333,412.0,,,,,,94988.0,,,,,,19333.0,,,,,,63.2,63.2,4.9,4.9,,,,27245.0,44381.0,19398.0,66359.0,1720.0,15078.0,88529.0,3153.0,13158.0,279021.0,83834.0,12172.0,,188089.0,,11.0,550120.0,431447.0,4177.0,5749.0,3969.0,1560.0,5112344714,4453901327.0,27244807.0,685688194,28012253.0,688206562,25493885.0,20609877.0,31093473.0,,15010289.0,1253258433,387592335.0,3471493946.0,534396546.0,594866160.0,688397069.0,763629899.0,,318962788.0,376051094.0,15731234.0,28940296.0,3320975086.0,228814940.0,394067202.0,122888692.0,478942916.0,5548851.0,19221780.0,502721121.0,16300612.0,22863514.0,1791369628.0,603251951.0,915976677.0,657278191.0,1119200522.0,-9324534.0,5056828.0,263601957.0,826453606.0,39428796.0,32031845.0,,945488.0,27244807.0,,,154036177.0,92526285.0,150992667.0,118826048.0,448958.0,71957928.0,45498374.0,1.0,51401756.0,,1154306.0,2828690.0,,160013930.0,57087284.0,208638123.0,,,722437.0,3777384.0,95855682.0,22484726.0,106257262.0,33369734.0,259535658.0,114894656.0,32710286.0,32296225.0,105108768.0,36759135.0,35218354.0,10887169.0,2253300.0,35247.0,58507764.0,360275544.0,20544997.0,304693267.0,64002855.0,14259128.0,,763775791.0,161063331.0,28071893.0,45158264.0,529482303.0,763775791.0,117309750.0,742403415.0,-621112281.0,238901088.0,621937321.0,930639620.0,625946353.0,,,,60181842.0,15023578.0,,,2939.0,1036.0,5664388.0,749219.0,6413607.0,745.0,23.0,577491.0,1477024.0,1828727.0,,125813.0,987300.0,342455.0,25373.0,201153.0,99052.0,1613048.0,794126.0,1241908.0,64316.0,1045600.0,362721.0,542669.0,1861869.0,905240.0,1393101.0,70962.0,1163366.0,414286.0,604783.0,2021,2021,2797901180.0
106190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,2020-10-01,2021-09-30,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,919,Non-Profit,General,Comparable,,562-698-0811,12401 E. WASHINGTON BOULEVARD,WHITTIER,90602-1006,JAMES R. WEST,CEO,WWW.PIHHEALTH.ORG,PIH HEALTH,DAISY HUEZO,PIH HEALTH HOSPITAL,,05-0169,HSC30169F,ZZT30169F,533,503,283,22533.0,36872.0,6273.0,11804.0,,1913.0,19811.0,354.0,774.0,100334,4028.0,7327.0,1111.0,2826.0,,227.0,4773.0,69.0,206.0,20567,481.0,,,17.0,35.0,,88086.0,,,4010.0,8238.0,,19576.0,,,291.0,700.0,,51.6,54.6,4.9,4.6,,,,119612.0,67162.0,11466.0,24142.0,,2938.0,162530.0,516.0,17375.0,405741.0,66814.0,,135788.0,189681.0,1802.0,17.0,493264.0,585526.0,3560.0,8080.0,1331.0,473.0,4235778269,3637336633.0,100604204.0,699045840,32271689.0,737813787,-6496258.0,105153983.0,4015527.0,,94642198.0,669534280,356565802.0,3209678187.0,478614688.0,861206600.0,150057107.0,296974011.0,,43773426.0,503853243.0,13208028.0,19570848.0,2367257951.0,304232674.0,594118544.0,28247621.0,162335056.0,,16250961.0,706694186.0,12407517.0,44233759.0,1868520318.0,677440376.0,1373014513.0,141378457.0,409205088.0,,,51959649.0,882214395.0,18258185.0,23925655.0,,59940315.0,92128846.0,,8475358.0,102990554.0,172947118.0,36701344.0,49257556.0,,7889501.0,326981306.0,1689890.0,588571.0,,,104285117.0,,115826733.0,54156865.0,223887714.0,21269691.0,9568198.0,495859.0,1559586.0,125659114.0,19923008.0,122344712.0,43122307.0,261797156.0,89265978.0,45098204.0,15230590.0,109785992.0,96954681.0,23844449.0,6357095.0,2352939.0,16635033.0,70491670.0,656898894.0,727337794.0,320367981.0,7582768.0,28159959.0,,1740347396.0,258006566.0,67088917.0,516979251.0,898272662.0,1740347396.0,87163075.0,350752860.0,-256897866.0,326001221.0,233377048.0,639462999.0,319095018.0,,,531835420.0,565834251.0,48855000.0,428885294.0,,2987.0,1061.0,5597215.0,650500.0,6247715.0,544.0,18.0,391238.0,1674809.0,1540797.0,141357.0,505823.0,821920.0,318680.0,167748.0,19941.0,14902.0,1418825.0,655474.0,1397030.0,45432.0,923296.0,445063.0,712095.0,1588629.0,732218.0,1564778.0,46546.0,1022142.0,495853.0,797549.0,2020,2020,3221071110.0
106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,2021-01-01,2021-12-31,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,903,Non-Profit,General,Comparable,,818-365-8051,15031 RINALDI STREET,MISSION HILLS,91345-1285,"BERNIE KLEIN, MD",CEO/ADMINISTRATOR,CALIFORNIA.PROVIDENCE.ORG/HOLY-CROSS,PROVIDENCE HEALTH AND SERVICES,VALLEN KUO,PROVIDENCE ST JOSEPH HEALTH SHARED SERVICES,2.0,05-0278,HSC30278G,,377,377,290,23234.0,21938.0,13244.0,20247.0,334.0,2138.0,15802.0,834.0,366.0,98137,3112.0,3929.0,1888.0,4004.0,63.0,249.0,3385.0,339.0,146.0,17115,316.0,,,13.0,48.0,,78313.0,,,3800.0,16024.0,,16252.0,,,246.0,617.0,,71.3,71.3,5.7,5.0,25.0,4360.0,2501.0,7647.0,11626.0,7813.0,38461.0,425.0,2730.0,20128.0,3713.0,1823.0,94366.0,81881.0,3045.0,,14518.0,9524.0,10.0,750433.0,245086.0,4771.0,3783.0,1763.0,950.0,2729212406,2213741465.0,42085380.0,557556321,4043551.0,500536997,61062875.0,7398930.0,169767.0,,68292038.0,694886621,246461137.0,1787864648.0,415453835.0,479919509.0,225731399.0,352520547.0,6105782.0,43957290.0,352610982.0,22450976.0,9568788.0,1908319108.0,86545020.0,182778643.0,40016765.0,212014106.0,2182465.0,14468622.0,254556453.0,19002040.0,9329184.0,820893298.0,413566426.0,620061200.0,180964085.0,459117698.0,-4861164.0,8288247.0,40746348.0,430433366.0,6120296.0,47337167.0,,11967796.0,25236250.0,16849130.0,,88432429.0,67873202.0,83835310.0,122191867.0,,17679564.0,176734069.0,,809880.0,-147992645.0,5579720.0,1398420.0,,115561614.0,32765069.0,136774045.0,9472282.0,,396795.0,,57590673.0,13309945.0,104562384.0,30104190.0,156751915.0,69013319.0,18034798.0,16328295.0,70816547.0,88946789.0,22279457.0,5437655.0,8641279.0,1284975.0,43001968.0,177761618.0,,168785636.0,44233632.0,49540858.0,,440321744.0,106860372.0,,163269430.0,170191942.0,440321744.0,,429541888.0,-347494657.0,268313203.0,100858472.0,378135291.0,209349655.0,,,23692315.0,163776661.0,507231.0,463940.0,138349042.0,1650.0,767.0,3193579.0,353094.0,3546673.0,141.0,,182454.0,896578.0,1162854.0,19273.0,317417.0,186759.0,181960.0,132613.0,96570.0,17101.0,1284082.0,277738.0,797995.0,3917.0,445374.0,,383960.0,1437142.0,305519.0,891341.0,4318.0,497171.0,,410664.0,2021,2021,2797901180.0
